ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval
uiHyWdYkBvY,170,180,"/m/04rlf,/m/07s8j8t,/m/07sbbz2","['glam metal', 'heavy metal', 'ballad', 'male vocal', 'male back vocals', 'electric guitar', 'bass guitar', 'acoustic drums', 'hard-hitting', 'sentimental', 'medium tempo']",This is a glam metal/heavy metal ballad. There is a male vocal and male back vocals singing melodically. The melody is being played on an electric guitar with a chorus effect applied alongside a bass guitar. The rhythmic background consists of a rock acoustic drum beat.The atmosphere is both hard-hitting and sentimental at the same time. This piece could be playing in the background of a rock/metal bar. It could also be included in the soundtrack of an 80s themed romance movie.,9,True,True
uknhELOFYmY,110,120,"/m/011k_j,/m/04rlf,/m/0l14md","['timpani', 'percussion rhythm', 'upbeat', 'energetic', 'build-up', 'piano', 'intricate piano playing', 'east asian music']","Some big and bold percussion instruments, namely timpanis, are used in this piece and create a bold and magnetic atmosphere. There is an intricate piano melody that comes in after the rhythmic percussive intro. The song fits into the east asian part of the world.",3,False,False
un-OXLWhvDc,10,20,"/m/0155w,/m/0342h,/m/04rlf,/t/dd00125","['blues', 'e-guitar', 'male voice singing', 'slow tempo']",This song contains someone playing blues on a clean e-guitar. Then a male voice starts singing calmly and with a mid ranged voice. This song may be playing in a road-movie.,6,False,False
uoZ9Rs4E-6Y,30,40,"/m/03q5t,/m/05148p4","['harpsichord song', 'classical composition', 'no other instruments', 'no voices', 'moderate tempo', 'sound for royalty', 'happy melody']",This song is played on a harpsichord. The harpsichord plays the bass and treble notes. This is a classical composition. There are no other instruments in this song. There are no voices in this song. This song can be used when a member of royalty arrives at a palace.,0,False,False
uoee1ikakWY,50,60,"/m/02rr_,/m/04rlf,/m/07m2kt,/m/0fx80y","['jam', 'electric guitar', 'chorus pedal', 'strumming', 'lo-res']",This is an amateur low-resolution recording of an electric guitar with the chorus pedal effect. The player keeps on strumming chords to show the effect of the pedal. This piece could be used as an old-fashioned rock guitar sample for a beat.,9,True,True
uqAY4lCUcRY,50,60,"/m/01kcd,/m/07gql","['brassband', 'brass instruments', 'slow to medium tempo']","This audio contains a brass band playing a slow melody. Some are playing a layer of a long chord in the mid to higher register. on top of that a trumpet is leading a melody than other trumpets are coming in giving a loud answer. This song may be played live, performed by part of an orchestra.",6,False,False
uqUNGNZoxrg,110,120,"/m/02lkt,/m/04rlf,/m/07qb_dv","['dj performance', 'turntable', 'scratching', 'hip-hop', 'breakbeat', 'beat repeat', 'electronic drums', 'hip', 'urban']",This is a DJ performance piece. The DJ is scratching the turntable over a breakbeat sample. The constantly shifting electronic drums are in the rhythmic background. There is a beat repeat effect added on the beat in the background. The atmosphere is urban. This piece could be playing in the background of a basketball skills compilation video.,9,False,False
ura8EjHjGC4,30,40,"/m/01hgjl,/m/01v1d8,/m/04rlf,/m/07qb_dv,/m/0cfdd","['scratching', 'background music', 'amateur recording', 'slow tempo']","Someone is scratching along with a backing track that contains a strong kick, a snare and a dark sounding melody. This is an amateur recording. This song may be playing at home practicing scratching.",6,True,True
usrzF-0GbLY,30,40,"/m/04rlf,/m/05r6t,/m/06by7,/m/0ln16","['low quality', 'live performance', 'electric guitar solo melody', 'shimmering bright cymbals', 'snappy rimshot', 'groovy bass', 'simple piano chord progression', 'flat male vocal', 'groovy', 'fun']","The low quality recording features a live performance with flat male vocals talking over electric guitar solo melody, shimmering and bright drums cymbals, snappy rimshots, groovy bass and simple piano chord progression. Sounds fun and groovy - like something you would dance to with your friends.",4,True,True
uuHTPvG-BYI,240,250,"/m/04rlf,/m/05r5wn","['low quality recording', 'amateur recording', 'percussion', 'tribal beat', 'tribal music', 'female voices', 'no other instruments', 'male backing voices', 'celebration music', 'moderate tempo']",This audio sample features tribal music played using only percussion and voices. There are no other instruments. The percussion is played by hand and has a tribal feel. The female voices sing in a foreign language. There are fills sung by male voices in harmony. The feel of the song is one of celebration. The tempo of the song is moderate. This is an amateur recording.,0,True,True
uwPeQy7ZtGo,30,40,"/m/03cl9h,/m/04rlf","['instrumental', 'medium tempo', 'high notes', 'sharp', 'children electronic toys', 'electronic music', 'whirring', 'white noise', 'whooshing sound', 'video game music', 'children’s game music', 'elctronic music', 'synthesiser arrangements', 'muffled audio', 'muddled audio', 'home video', 'amateur recording']","This music is instrumental. The tempo is slow with an electronic keyboard playing a simple, high pitched harmony. There are sounds in the background like whirring, whooshing and clicking. The music is not very clear as the audio clip is muffled, but it sounds like video game music or the music Ina child’s electronic toy.",7,True,True
uxLY3CBoPo8,50,60,"/m/01jnbd,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y","['electric guitar', 'no voices', 'tremolo bar', 'three chords', 'no other instruments', 'instrumental']",This song features an electric guitar playing the main melody. The guitar plays three ascending chords. Each chord is strummed once at the beginning of the bar. The tremolo bar is used to give the sound a tremulous effect. There are no other instruments in this song. There are no voices in this song. This is an instrumental song. This song can be played in a guitar instruction video.,0,False,False
uy3nQ9VYE-Q,30,40,"/m/04rlf,/m/06bxc,/m/06j6l,/m/07p78v5","['hiphop', 'digital drums', 'e-piano', 'bass', 'male voice rapping', 'female voice sample', 'cool attitude']",A digital drum is playing a simple groove with a digital bass. An e-piano is playing 2 chords to add some color to the song. A male voice is rapping with light adults in the background. In the background a female voice sample is coming in singing a little melody. This song may be playing in a car slowly riding down the streets.,6,True,True
v0tYHz5mk4I,30,40,"/m/04rlf,/m/07pkxdp","['female voice', 'out of tune', 'reverb effect', 'acoustic guitar', 'synth sound']",The music features a female voice singing with a reverb effect and out of tune. An acoustic guitar accompanies the singer with chords and arpeggios. In the background a synth sound that resembles an instrument with strings plays arpeggios.,2,True,True
v1EDTMRmJlY,160,170,"/m/04rlf,/m/06cqb","['low quality', 'reggae', 'passionate male vocal', 'offbeat wide electric guitar chords', 'groovy bass', 'punchy kick', 'punchy snare', 'claps', 'bouncy wooden percussions', 'echoing brass melody', 'energetic', 'happy', 'fun']","The low quality recording features a reggae song that consists of passionate male vocal singing over offbeat, widely spread guitar chords, groovy bass, punchy kick hits, punchy snare hits layered with claps, bouncy wooden percussions and echoing brass melody. It gives off happy and fun vibes - as every reggae song should.",4,False,False
v29jCrlSCmE,250,260,"/m/04rlf,/m/06rqw","['cowbell', 'muffled singer', 'heavy vocal processing', 'rock drums', 'two electric guitars', 'electric bass', 'fast rock', 'long chords', 'drum set']","A fast rock drum beat with cowbell and muffled singer with heavy vocal processing. Two electric guitars holding chords, electric bass and drum set.",8,True,True
v2Ng8iGwf40,30,40,"/m/04rlf,/m/07pbtc8,/m/07qdb04","['game music', 'quirky sounds', 'bassline', 'waterfall sounds', 'no lyrics', 'bird sounds', 'simple percussion', 'moderate tempo', 'violins', 'bubble sounds', 'xylophone sound']",This song features sounds from a game. A groovy bassline is played. This is accompanied by percussion playing a simple rhythm. A violin fill is played in the background. Quirky sounds are played in the foreground depicting some actions like jumping and crossing game levels. Birds can be heard chirping in the background. There is the sound of a waterfall toward the end of the clip. Bubble bursting sounds are played when the character collects some rewards. There are no lyrics in this song and no words being sung.,0,True,True
v3wR3aIQ23w,20,30,"/m/02lkt,/m/04rlf,/m/07gxw,/m/0l14gg","['techno', 'lofi melody', 'digital bass', 'digital drums', 'sub bass', 'uptempo', 'arcade']",This song contains digital drums with an overdrive kick going together with a digital bass. Another synth sub bass is playing a melody. On top of that a lofi bitrate sound is playing a melody in the higher register. This song may be playing during a videogame.,6,False,False
v4sANJkuwP4,30,40,"/m/01kcd,/m/01xqw,/m/02fsn,/m/0319l,/m/05pd6,/m/07y_7,/m/0l14_3","['symphonic song', 'orchestra', 'horn section', 'no percussion', 'strings', 'brass section', 'instrumental', 'no voices', 'uplifting mood', 'theme of impending danger']","This symphonic song features an orchestra. At the beginning, a French horn plays a melody. This is followed by a harmony played by the string section and brass section. There is no percussion in this song. This song is uplifting. The mood of this song is suspenseful. This song can be played in a movie where a dangerous scene is taking place.",0,False,False
v582kPp43Mg,30,40,"/m/011k_j,/m/04rlf","['marching band', 'patriotic song', 'male voices', 'orchestral music', 'moderate tempo', 'happy mood', 'victorious feel']","This orchestral song features male voices singing the main melody. The song starts off with a marching beat played on snare drums. When the voices start to sing, the feeling is one of victory. This is accompanied by percussion playing a marching beat. There are instruments playing staccato notes. The bass is played on a stringed instrument and it follows the root notes of the chords. This song is played at a moderate tempo. This is a patriotic song.",0,True,True
v592zQpuaJA,390,400,"/m/0hdsk,/m/0l14t7","['low quality', 'noisy', 'resonating bowl sound', 'mellow metallic percussion', 'harsh', 'disturbing']","The low quality recording features a resonating bowl sound, followed by mellow metallic percussion. The recording is noisy and it sounds a bit harsh and disturbing.",4,False,False
v5SsASLy2c8,210,220,"/m/01kcd,/m/01wy6,/m/06ncr","['amateur recording', 'orchestral', 'saxophones', 'fast tempo', 'classical']",This audio contains people playing saxophones in all ranges and with a fast melody. This song may be playing as part of an orchestral performance.,6,False,False
v5nB2OJnCko,10,20,"/m/04rlf,/t/dd00037","['movie soundtrack', 'violins trilling', 'philharmonic orchestra', 'energetic', 'emotional', 'noir fantasy', 'horn section', 'instrumental music', 'tempo changes', 'scene changes', 'animated movie track', 'brass section', 'conductor', 'mysterious', 'timpani playing loud', 'piano plays suspenseful', 'scary', 'eerie', 'building anticipation', 'medium tempo', 'tempo increases']","The track is instrumental. The tempo changes building suspense, violins trilling, string section harmony, brass section plays percussively and piano plays suspenseful notes. This is a movie soundtrack. The audio quality is average.",1,True,True
v6A7Iggebm4,180,190,"/m/015lz1,/m/0342h,/m/04rlf,/m/0fx80y,/t/dd00004","['low quality', 'noisy', 'shimmering shaker', 'reverberant', 'passionate female vocal', 'cover', 'acoustic rhythm guitar chords progression', 'rock', 'happy', 'fun']","The low quality recording features a cover of a rock song sung by passionate female vocalists, followed by acoustic rhythm guitar chord progression and shimmering shaker. It is a bit reverberant and noisy, as they are playing in a room. It gives off happy and fun vibes.",4,True,True
v88cAXP03As,70,80,"/m/025td0t,/m/02v2lh,/m/04rlf","['synth pad', 'synth plucks', 'acoustic guitar', 'female voice singing', 'relaxing', 'medium to uptempo']",A female voice is singing with a little bit of reverb and delay on her voice. A synth pad is playing a soft string drone sound in the mid-range. An acoustic guitar is playing an arpeggio melody along with a synth pluck sound walking down a scale and another pluck sound playing a melody on top. All of them have different rhythm structures and seem to play against each other but fitting perfectly together. The sounds are spread across both sides of the speakers. This song may be playing in a ceremony at a festival.,6,True,True
v8bBrrXUpdo,40,50,"/m/015lz1,/m/0l14jd","['low quality', 'noisy', 'mono', 'harmonizing girls vocals', 'national anthem', 'passionate', 'emotional']",The low quality recording features a national anthem sung by harmonizing girls' vocals. It sounds passionate and emotional. The recording is noisy and in mono.,4,False,False
v9TTtjEngjY,20,30,"/m/0192l,/m/085jw","['live march', 'marching band', 'instrumental music', 'flutes playing in unison', 'steady rhythm', 'drum beats', 'marching rhythm', 'percussions sounds', 'people marching', 'social activism', 'army band', 'school band', 'band arrangement', 'poor audio quality', 'ambient street noise', 'people talking']","The music track is that of a band marching in the streets. The tempo is medium with a Band march, playing percussion in a steady rhythm accompanied  by flutes playing in unison. The song has bad audio quality with ambient noises of people talking and other street noises.",1,False,False
vBkDLBO-Aok,30,40,"/m/04rlf,/m/07qdb04,/m/09ddx","['short audio crackle', 'low quality', 'quacking ducks sound effects', 'manic toms roll', 'shimmering hi hats', 'wide electric guitars', 'fat bass guitar', 'punchy snare', 'energetic crash', 'punchy kick', 'rock', 'energetic', 'animals']","The low quality recording features a quacking ducks sound effects as an intro, after which comes a manically played drum roll that includes snares and toms, leading into the wide electric guitars, punchy kick, energetic crash cymbal, shimmering hi hats and fat bass guitar. At the very beginning, there is a short audio crackle that makes this recording's quality low.",4,True,True
vBw99ghST1g,10,20,"/m/01kcd,/m/07c6l","['low quality', 'classical', 'aggressive brass melody', 'punchy percussion hits', 'mellow low percussions', 'hollow flute melody', 'vintage', 'reverberant', 'suspenseful', 'intense', 'noisy']","The low quality recording features a classical song that consists of an aggressive brass melody, punchy percussion hits, mellow low percussions and hollow flute melody playing over it. It sounds vintage, suspenseful, reverberant, intense and the recording is noisy.",4,False,False
vByuZEzCZJg,180,190,"/m/04rlf,/m/0g293,/m/0ln16","['latin american music', 'spanish singing', 'salsa music', 'dance', 'fiesta', 'party', 'upbeat', 'passionate tenor male vocal', 'group male vocalists', 'harmonies', 'complex upbeat bassline', 'maracas', 'bongos']","This is a Latin American dance song in the salsa style. We hear layers of upbeat, rhythmic percussion  that's suitable for dancing. Maracas, bongos, and a groovy and complex bassline coupled with a melodic instrument make for a vibrant and fun party/dance song.",3,False,False
vDmUlgsDOP4,170,180,"/m/04rlf,/t/dd00036","['rock', 'e-guitar', 'acoustic drums', 'keys', 'uptempo', 'uplifting energy']",This audio contains a drum playing with a lot of toms. A distorted e-guitar is playing a solo melody. In the background panned to the right side of the speakers you can hear a keyboard playing minor chords in the higher mid-range. This song may be playing while sitting in your room dancing for yourself.,6,False,False
vDrbslhtX8o,30,40,"/m/04rlf,/m/07qcpgn,/m/0g293","['crowd cheering', 'tap dancing sounds', 'swing music', 'jazz genre', 'low quality audio recording']",The jazz music features a swing band playing in the background. In the foreground one can hear tap dancing sounds and the crowd cheering. This and the low audio quality leads me to believe this is a recording of a live tap dancing show.,2,True,True
vEMNk-lbGTE,30,40,"/m/0283d,/m/04rlf,/m/06bxc,/m/07s72n,/m/08cyft","['hip-hop song', 'rap', 'male voice', 'synth backing', 'hand claps', 'repetitive synth melody', 'moderate tempo', 'club music', 'programmed percussion', 'bass']",This hip-hop song features a male voice rapping the main lyrics. This is accompanied by programmed percussion playing a simple beat. Hand claps are played on every alternate count. The synth plays a repetitive melody in loop. The bass plays the root notes of the chords in harmony with the synth. This is a moderate tempo song. This song can be played in a club.,0,True,True
vEN9szBPBkw,40,50,"/m/015lz1,/m/04rlf,/m/06rqw","['rock and roll', 'male voice', 'overdriven guitar', 'percussion', 'bass', 'moderate tempo', 'happy mood']",This rock and roll song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. An overdriven guitar plays chords with licks in between lines. The bass plays the root notes of the chords. The mood of this song is happy. This song can be played in a movie scene when the protagonist is walking into a hotel prior to a fight scene.,0,False,False
vEl7ImwLlrA,180,190,"/m/085jw,/m/0mkg","['slow jazz ensemble', 'accordion', 'contrabass', 'trombone', 'piano', 'percussion played on contrabass', 'no voices', 'instrumental', 'slow tempo', 'seductive', 'easy listening']","This slow jazz song features a sliding melody played on the trombone. The accordion plays chords. The piano plays a repetitive lick in the background on the high registers. The contrabass plays the root notes of the chords and also plays percussion by striking the body of the instrument. After one bar, the instruments pause for two counts. After that, the accordion resumes playing. There are no voices in this song. This is an instrumental song. This song is seductive. This song can be played in a movie scene where a man is trying to seduce a woman at a bar.",0,False,False
vEt13GxzDKk,30,40,"/m/02w4v,/m/04rlf,/m/04wptg","['female vocalist', 'medium tempo', 'indian music', 'wedding rituals', 'ghungaroos', 'shakers', 'indian folk music', 'indian folk song', 'punjabi song', 'punjabi folk song', 'shakers', 'dholak beat', 'hand percussions', 'punjabi wedding song', 'laughter', 'happy', 'joyful', 'festive', 'celebration', 'minimalist', 'high notes']","A female vocalist sings this happy Indian wedding song. The tempo is medium fast with a cheerful dholak and a rhythmic shaker made of ghungaroos. The song is a minimalist, cheerful, happy, festive, celebratory and joyful song sung during Punjabi wedding rituals.",7,True,True
vG0FGgJlDGw,30,40,"/m/01kcd,/m/01wy6","['instrumental song', 'tuba', 'clarinet', 'no percussion', 'no voices', 'instrumental', 'no other instruments', 'moderate tempo']",This instrumental song features a tuba and a clarinet. The tuba plays the bass part of the song. The clarinet plays the high notes. This song does not have any voices. There is no percussion in this song. This song can be played in a comedy movie.,0,False,False
vG0QJ3bjfqk,220,230,"/m/01s0ps,/m/05148p4,/m/05r5c","['showcase', 'instrument review', 'piano', 'sentimental', 'movie music', 'male voice']","This is an instrument review recording. There is a piano playing a sentimental tune while a male voice is narrating his experience with the instrument. From the parts where the voice is absent, there are tunes with a movie music feel to them. These lines could be sampled and added to the soundtrack of a movie.",9,False,False
vK9x7UQ9Y7k,30,40,"/m/01c194,/m/028sqc,/m/04rlf,/m/0y4f8","['male singer', 'slow tempo', 'chanting', 'indian music', 'devotional', 'spiritual', 'pensive', 'female backup', 'catchy riff', 'indian music', 'indian classical music', 'keyboard harmony', 'guitar accompaniment', 'steady drumming', 'hindu prayer', 'hindu chant', 'hindu puja song', 'hindu devotion song', 'meditative', 'calming', 'soothing', 'peaceful']","A male vocalist sings this meditative chant. The tempo is slow with keyboard harmony, steady drumming, rhythmic acoustic guitar,tambourine and female vocal backup. The song is a vocal riff of a chant sung melodiously. It is calming, peaceful, meditative, pensive, soothing, prayerful and devotional. This song is sung during Hindu festivities or Pujas.",7,True,True
vKNGqQ3GRB8,90,100,"/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y","['electric guitar', 'arpeggiated chords', 'chorus effect', 'no other instruments', 'no voices', 'instrumental']","This song features an electric guitar playing arpeggiated chords. There are open strings being played in the arpeggios. A chorus effect is added to the guitar sound. At the end of the song, one guitar chord is played. There are no voices in this song. This is an instrumental song. There are no other instruments in this song.",0,False,False
vKjC5HTH22o,160,170,"/m/04rlf,/t/dd00032","['mexican folk music', 'male vocal', 'shout-like singing', 'brass', 'playful', 'funny', 'folk dance']",This is a Mexican folk music piece. There is a male vocal singing at a very elevated volume that resembles shouting. There is a brass melody playing alongside the vocal. The atmosphere of the piece is playful. The best use for this piece could be as an accompaniment for a folk dance. It could also be used in the soundtrack of a comedy movie or a TV show that takes place in Mexico.,9,True,True
vMU7ZKY2Eso,220,230,"/m/04rlf,/m/0g293,/m/0ln16","['male singer', 'fast tempo', 'brass band', 'brass instruments', 'vibrant', 'animated piano', 'youthful', 'buoyant', 'bouncy', 'enthusiastic', 'energetic', 'vigorous', 'latin music', 'bright trumpet', 'groovy bass lines', 'keyboard harmony', 'enthusiastic drumming', 'spanish guitar', 'upbeat', 'latin pop', 'latin dance music', 'latin folk', 'lively piano', 'world music', 'congas', 'dance music', 'latin pop']","A male vocalist sings this lively Latino song. The tempo is fast with an animated piano accompaniment, bright trumpets, energetic and rhythmic drumming, groovy bass and keyboard. The song is energetic, lively, buoyant, bouncy, vibrant and vivacious with a dance groove. This song is Latin Pop.",7,True,True
vNPL092rPgQ,50,60,"/m/02cz_7,/m/04rlf,/m/0y4f8","['beat boxing', 'fast tempo', 'vocalisation', 'child’s voice', 'groovy', 'foreign language', 'punchy beats', 'static sound', 'no instrumentation', 'catchy', 'engaging', 'vocal percussion', 'rhythmic', 'energetic beat']","This song is a male voice beatboxing with a child singing an upbeat, catchy vocal riff in a foreign language . The tempo is fast with an upbeat rhythm. The song is energetic, engaging and groovy.",7,False,False
vNPx6RS8PiM,210,220,"/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y","['jazz', 'bass-ukulele', 'piano', 'saxophone', 'jazz piano', 'uptempo']",This song contains someone playing a bass-ukulele along to a piano playing jazzy chords along with a soft jazz piano. The main melody is being played by an alto saxophone. This song may be playing in a jazz lounge bar.,6,True,True
vNZ3JS1LjDc,150,160,"/m/04rlf,/m/06cqb","['low quality', 'harmonizing background vocals', 'staccato background vocals', 'groovy bass', 'wooden percussion', 'flat male lead vocal', 'shimmering shakers', '4 on the floor kick pattern', 'dark arpeggiated bells', 'happy', 'fun']","The low quality recording features a flat male lead vocal, alongside harmonizing background vocals, singing over, staccato background vocals, groovy bass, wooden percussion, shimmering shakers and ""4 on the floor"" kick pattern. At the very end of the loop, there is a dark arpeggiated bell melody. Overall, it sounds happy and fun.",4,False,False
vOAXAoHtl7o,150,160,"/m/011k_j,/m/04rlf","['snare drums', 'trumpets', 'violins', 'triumphant', 'acoustic drums', 'tambourine', 'orchestral music', 'intense', 'burgeoning', 'synced harmonies', 'bass drum', 'viola', 'cello', 'brass band', 'orchestra', 'symphony', 'brass instruments', 'percussions', 'lively piano']","This song is an instrumental. The tempo is medium with lively trumpets, trombone ,enthusiastic percussion like the snare, cymbals and bass drum, tambourine , an intense and bright string harmony of violins, viola and cello. The music is intense, serious and is gradually building up. This is an Orchestral piece.",7,True,True
vOU-qA25xNM,260,270,/m/0l14t7,"['low quality', 'noisy', 'ceramic bowl tone', 'metallic ball impact', 'loud', 'calming']","The low quality recording features a ceramic bowl tone getting progressively louder, while there are some metallic ball impacts in the background. The recording is a bit noisy.",4,False,False
vOiDwXo-SuM,0,10,"/m/01b9nn,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y","['guitar song', 'overdriven guitar', 'male voice', 'narration', 'electric guitar', 'instructional clip', 'no percussion', 'no other instrument']",This clip features a guitar song. An overdriven guitar is struck at the beginning. This is followed by an electric guitar strumming two chords once each. The chords are strummed with a light overdrive sound. There are no other instruments in this song. A male voice talks in a narrative tone at the end of the segment.,0,False,False
vQ09gQBt1IU,70,80,"/m/0164x2,/m/04rlf,/m/074ft,/m/0ln16","['dancemusic', 'percussions', 'shakers', 'male voices singing', 'bass', 'organ', 'digital trumpet/guitar sound', 'slower tempo']",This audio contains a lot of percussion such as shakers panned to both sides of the speakers. An organ is playing a melody panned to the left side and a digital trumpet/guitar sound is playing a melody panned to the right side of the speakers. A soft percussion sound is creating a bassline while male voices are singing as a choir and a main singer in the foreground. This song may be playing as a live performance in an african country.,6,False,False
vQHKa69Mkzo,420,430,"/m/04rlf,/m/07qqyl4","['instrumental', 'fast tempo', 'vocalisation', 'fearful', 'destructive', 'exploding', 'tumbling', 'scraping', 'incessant eerie background music', 'spooky', 'dangerous', 'evil', 'dark', 'intense', 'crickets', 'birds', 'crashing', 'male voice screaming', 'synthesiser arrangement', 'sinister music', 'danger', 'airplane sound', 'crashing', 'falling', 'birds chirping', 'blasts', 'spook music', 'eerie']","This clip is an instrumental. The tempo is fast with no harmony. There is a sinister synthesised  music playing in the background to the sounds of a male voice screaming in pain, an airplane flying, crashing, exploding, blasts, tumbling and scraping and the sound of a bird or cricket . The sinister music incessantly plays in the background. The vibe of this audio is sinister, spooky, eerie, haunting, dangerous and destructive.",7,True,True
vQcB6NI7cMo,310,320,/m/0l14t7,"['low quality', 'mellow female vocal', 'narrating', 'wide soft dark synth pad', 'noisy', 'suspenseful', 'calming', 'hypnotic', 'buzzy']","The low quality recording features a mellow female vocal narrating over a wide soft dark synth pad. There is a constant buzzy noise in the background. It sounds suspenseful, calming and hypnotic.",4,False,False
vStedb9LiDk,30,40,"/m/04rlf,/t/dd00034","['somali pop music', 'keyboard', 'electronic drums', 'energetic', 'danceable', 'groovy']",This is a Somali pop music piece. There are multiple layers of the keyboard providing the melodic structure. The rhythmic structure is provided by an electronic drum beat. The atmosphere is energetic and danceable. This piece could be used in the soundtrack of a Somali sit-com as the opening theme.,9,False,False
vTXb8P7sAFY,50,60,"/m/04rlf,/t/dd00037","['cinematic', 'fearsome atmosphere', 'string section', 'tension', 'fast tempo']",This audio contains a string section playing long notes in the lower register and some strings are playing a dissonant melody that is creating more tension. This composition may be playing in a horror movie-scene.,6,False,False
vVNWjq9byoQ,320,330,"/m/04rlf,/m/06j64v","['fast tempo', 'male singer', 'foreign language', 'muffled audio', 'oud', 'steady drumming', 'shofar like instrument', 'middle eastern music', 'love song', 'passionate', 'emotional', 'male vocal backup', 'passionate', 'muddled audio']","A male vocalist sings this song in a foreign language. The tempo is fast with rhythmic oud , steady drumming, shofar and strong vocal backup. The audio is muffled and incoherent making it difficult to hear the other instruments used. This song is a Middle Eastern Pop song.",7,False,False
vWM2qG-nU-Y,30,40,"/m/04rlf,/m/0y4f8","['gospel', 'christian music', 'male vocal', 'melodic singing', 'piano', 'strings', 'religious', 'spiritual', 'sentimental']",This is a Christian gospel music. There is a male vocalist singing melodically. The melody is being played by the piano with a strings section accompaniment. The atmosphere is spiritual and sentimental. This piece could be playing in the background of Christian social media content.,9,False,False
vWiq7n4yTAw,30,40,"/m/02bxd,/m/04rlf","['low quality recording', 'didgeridoo', 'deep bass sound', 'resonant sound', 'continuous drone', 'low pitch', 'no percussion', 'wind instrument', 'repetitive melody', 'no voices']",This instrumental song is played on a didgeridoo. This is a continuous drone sound which is resonant and played in a low pitch. There is no percussion in this song. The instrument is played in a repetitive pattern producing low sounds with higher pitched vibrating sounds inter-spread in between notes. There are no voices in this song.,0,True,True
vXtk2JEP0zM,110,120,"/m/04rlf,/m/07brj,/m/0l14md","['tambourine rhythm', 'no voices', 'instrumental', 'no other instruments']","This clip features a rhythm played on a tambourine. It starts off with a galloping rhythm which is sped up. At the end, the tambourine is not struck and only the jingles are allowed to ring.  There are no other instruments in this song. There are no voices in this song. This song can be played in a folk gathering.",0,False,False
vYP60jdTupc,30,40,"/m/028sqc,/m/04rlf,/m/064t9,/m/07sbbz2","['pop', 'string section', 'acoustic piano', 'e-bass', 'acoustic drums', 'female voice singing', 'crowd sheering', 'medium to uptempo']",An e-bass and strings are playing a simple melody to elevate the atmosphere. In the background an acoustic piano is playing a melody along with the drums. Then a female voice starts singing while the crowd starts cheering. This song may be playing live during a tv-show.,6,True,True
vZ9IanI59gE,550,560,"/m/01p970,/m/026t6,/m/0l14md","['low quality audio', 'indian folk song', 'tabla', 'dhol', 'male voice', 'keyboard', 'moderate tempo', 'religious function']",This folk song features a male voice singing the main melody. This is accompanied by a tabla and dhol playing the percussion. A keyboard plays fills after the voice pauses. The other instruments are not audible due to the low audio quality. This song can be played at a Hindu religious gathering.,0,False,False
vZUup6rK728,140,150,"/m/04rlf,/m/04szw,/m/05r5c,/m/07kc_","['low quality', 'live performance', 'arpeggiated piano melody', 'noisy', 'mono', 'theremin solo melody', 'sad', 'emotional', 'passionate']","The low quality recording features a live performance that consists of a theremin solo melody played over arpeggiated piano melody. It sounds sad, emotional and passionate, even though the recording is noisy and in mono.",4,False,False
vd1dgdxlA94,30,40,"/m/0192l,/m/085jw","['low quality', 'noisy', 'bagpipes solo melody', 'crowd noises']",The low quality recording features a bagpipe solo melody with some crowd noises in the background. The recording is noisy.,4,False,False
vf3n40mDLHw,20,30,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['instrumental', 'medium fast tempo', 'drumming', 'digital drums', 'controlled', 'amplified', 'softer sound', 'percussive instrumental', 'percussion', 'electronic drum', 'electronic drum kit', 'hi-hat', 'cymbals', 'bass drum', 'snare', 'toms', 'great drumming', 'bass drum pedal']","This music is a percussive  instrumental. The tempo is medium fast with an Electronic drum kit using snare, bass drum and cymbal to create a rhythmic riff. The sound is plied and controlled. This music is a demo video or a tutorial on how to play electronic drums.",7,False,False
vfMEPOl1Wqw,10,20,"/m/01bns_,/m/07y_7,/m/0d8_n,/m/0l14_3","['pizzicato', 'violinist', 'instrumental music', 'violin music', 'youtube music video', 'virtuoso', 'mode music video', 'home music  video', 'indie music', 'acoustic song', 'medium tempo', 'poignant', 'suspense', 'emotional', 'cool melody', 'raspy notes', 'bowing technique', 'melancholic music']",The song is an instrumental. The tempo is medium with a violinist playing a poignant melody with pizzicato played at the beginning. The song is emotional and poignant. The song is a YouTube music video.,1,False,False
vfscNjNneZg,0,10,"/m/0164x2,/m/04rlf,/m/0cfdd","['electronic afrobeat', 'electronic dance', 'electronic percussion', 'male vocal sample', 'keyboard', 'repeated theme', 'rising pattern', 'energetic', 'club music']",This is an electronic afrobeat music piece. The electronic percussive elements are providing the rhythmic background. The keyboard is playing a repeated theme in a rising pattern. There is a brief shouting male vocal sample in the distance. The atmosphere is energetic. This piece could be playing at a nightclub or a dance club.,9,False,False
